anio,mes,id,nombre_completo,total_visitas,reservas_distintas,promedio_dias_estadia
2024,8,571,Seve Echeverría Muro,1,1,7.0
2024,8,206,Martina Escalona Verdejo,1,1,15.0
2024,8,799,Edelmiro Suarez-Chaparro,1,1,4.0
2024,8,345,Reyes Alcaraz Palma,1,1,4.0
2024,8,447,Sarita María Carmen Cuevas Almeida,1,1,1.0
2024,8,190,Cesar Gabriel Riba Vargas,1,1,1.0
2024,8,223,Nazaret Priego Diez,1,1,10.0
2024,8,250,Rosalina Cuesta,1,1,10.0
2024,8,608,Candela Ortuño Quero,1,1,17.0
2024,8,735,Albert Lino Rueda Jordán,1,1,9.0
2024,8,82,Adalberto del Acedo,1,1,12.0
2024,8,658,Eufemia Amo Barrio,1,1,4.0
2024,8,679,Severiano Losa Cabañas,1,1,4.0
2024,8,217,Yéssica Amaya Bustos,1,1,3.0
2024,8,53,Luis Ayllón Fabregat,1,1,18.0
2024,8,707,Natalio Izaguirre Valera,1,1,13.0
2024,8,516,Carmelita Nuñez,1,1,4.0
2024,8,514,Isidoro Lopez Canet,1,1,2.0
2024,8,142,Carlito Alegre,1,1,11.0
2024,8,242,Juliana Villaverde Baeza,1,1,11.0
2024,8,704,Gerónimo Alonso Palma,1,1,3.0
2024,8,42,Ismael del Díez,1,1,18.0
2024,8,740,Severo Cadenas Sebastián,1,1,6.0
2024,8,131,Miguel Acuña Sierra,1,1,11.0
2024,8,464,Natalio Virgilio Haro Julián,1,1,2.0
2024,8,141,Nélida Febe Cadenas Cuervo,1,1,3.0
2024,8,168,José Casanovas Santamaría,1,1,15.0
2024,8,677,Blanca Prat Rivera,1,1,10.0
2024,8,104,Cristian Seco Fernandez,1,1,20.0
2024,8,31,Susana Pallarès-Vicente,1,1,13.0
2024,8,578,Joel Vilar Suárez,1,1,12.0
2024,8,443,Jacobo Fabricio Laguna Cerdá,1,1,13.0
2024,8,584,Florentina Pino-Canales,1,1,16.0
2024,8,460,Pacífica Hernández,1,1,20.0
2024,8,209,Ariel Palau Peinado,1,1,19.0
2024,8,200,Arsenio Salvà-Sanjuan,1,1,9.0
2024,8,594,Paulino Manzanares Fajardo,1,1,10.0
2024,8,619,Tiburcio Cánovas Aguilera,1,1,13.0
2024,8,67,Leonel Duarte Iglesia,1,1,14.0
2024,8,386,Lorenzo Batalla-Lasa,1,1,15.0
2024,8,682,Concha Torrens Oliver,1,1,14.0
2024,8,717,Brígida Quintero,1,1,10.0
2024,8,489,Marcio Roldan-Saura,1,1,16.0
2024,8,377,Jordán Carvajal Caparrós,1,1,14.0
2024,8,266,Luis Miguel Borja Méndez,1,1,11.0
2024,8,24,Macario Valcárcel Barrena,1,1,12.0
2024,8,79,Ruth Iñiguez Barco,1,1,2.0
2024,8,148,Marcio de Catalán,1,1,5.0
2024,8,364,Bonifacio Marin Garriga,1,1,11.0
2024,8,800,Marcio Portillo Barroso,1,1,16.0
2024,8,507,Amando Contreras Benitez,1,1,20.0
2024,8,632,Judith Luz Zamora,1,1,5.0
2024,8,545,Bibiana Balaguer Padilla,1,1,8.0
2024,8,352,Ruperto de Herrera,1,1,1.0
2024,8,457,Celestino Mateu Vélez,1,1,15.0
2024,8,681,María Carmen Santiago Gallardo,1,1,11.0
2024,8,552,Angélica de Núñez,1,1,3.0
2024,8,229,Jose Ramón Puga,1,1,15.0
2024,8,108,Jose Francisco Hurtado Ochoa,1,1,11.0
2024,8,592,Pastora Giralt Talavera,1,1,20.0
2024,8,448,Cebrián Gimeno Meléndez,1,1,15.0
2024,8,107,Lalo del Franch,1,1,11.0
2024,8,136,Vera Barberá Cabezas,1,1,16.0
2024,8,102,Alejandro Olmo Ribes,1,1,5.0
2024,8,182,Faustino Belda Piñol,1,1,11.0
2024,8,173,Rita Jordán Poza,1,1,16.0
2024,8,674,Sosimo Soria Aramburu,1,1,11.0
2024,8,711,Santos Montero Pedrero,1,1,6.0
2024,8,354,Celso Riba Aranda,1,1,18.0
2024,8,472,Guadalupe Villalonga-Macías,1,1,17.0
2024,8,540,Adán Pardo-Abellán,1,1,9.0
2024,8,166,Raúl Galván Bravo,1,1,12.0
2024,8,273,Andrés Ojeda Falcón,1,1,1.0
2024,8,275,Pastora Catalina Higueras Palacios,1,1,9.0
2024,8,259,Ricarda Almagro Cortina,1,1,8.0
2024,8,491,Rosalía Cerdán-Priego,1,1,7.0
2024,8,395,Eleuterio Miranda Santamaría,1,1,9.0
2024,8,269,Jenaro de Llabrés,1,1,7.0
2024,8,326,Borja de Quintana,1,1,10.0
2024,8,625,Genoveva de Estevez,1,1,10.0
2024,8,768,Oriana Márquez Pomares,1,1,3.0
2024,8,92,Ignacia Olalla Aranda Urrutia,1,1,3.0
2024,8,174,Juan Francisco Alvarez Lledó,1,1,14.0
2024,8,772,Candelario Aliaga Ferreras,1,1,11.0
2024,8,433,Belén Mir-Gabaldón,1,1,15.0
2024,8,270,Olivia Vara-Amaya,1,1,8.0
2024,8,564,Mirta Ramis-Cabezas,1,1,16.0
2024,8,252,Flavio Calderon Sobrino,1,1,2.0
2024,8,37,Luisa Segovia Tur,1,1,1.0
2024,8,431,Carmina del Cortes,1,1,16.0
2024,8,743,Óscar Múñiz,1,1,10.0
2024,8,177,Anastasio Quero Tejera,1,1,20.0
2024,8,304,Ileana Pelayo Calvet,1,1,17.0
2024,8,32,Eva Cózar Campos,1,1,11.0
2024,8,604,Baldomero Domingo Vicens Juliá,1,1,2.0
2024,8,562,Rosa del Morata,1,1,13.0
2024,8,112,África Noelia Chaparro Cáceres,1,1,13.0
2024,8,560,Toño Fortuny Cerezo,1,1,10.0
2024,8,666,Vicenta Barranco Tolosa,1,1,1.0
2024,8,30,Lilia Serna,1,1,9.0
2024,8,62,Adoración Zaragoza Murcia,1,1,5.0
2024,8,342,Esteban Sastre-García,1,1,2.0
2024,8,287,Juan Bautista Marqués Valls,1,1,16.0
2024,8,458,Bartolomé Tormo Criado,1,1,6.0
2024,8,329,Bibiana de Gallo,1,1,3.0
2024,8,710,Baltasar Carrillo-Garrido,1,1,1.0
2024,8,205,Angélica Delgado Guardiola,1,1,3.0
2024,8,708,Coral Sánchez-Mir,1,1,17.0
2024,8,5,Yolanda Revilla Perera,1,1,9.0
2024,8,397,Bruno Salvà-Llobet,1,1,20.0
2024,8,776,Vinicio Gomez Cabello,1,1,10.0
2024,8,553,Eloy Mateo,1,1,14.0
2024,8,618,Primitivo Belda Paz,1,1,14.0
2024,8,452,Aureliano Arce,1,1,19.0
2024,8,762,Verónica Pablo Canet,1,1,9.0
2024,8,360,Marianela Osuna Vaquero,1,1,6.0
2024,8,529,Chus Moya Exposito,1,1,13.0
2024,8,481,Mateo del Ramis,1,1,2.0
2024,8,664,Delfina Caparrós Puga,1,1,18.0
2024,8,706,Elisa Villalba-Pi,1,1,19.0
2024,8,138,Gracia Pi Ordóñez,1,1,1.0
2024,8,484,Griselda del Pons,1,1,15.0
2024,8,693,Candela Querol Pla,1,1,20.0
2024,8,588,Manu de Ribera,1,1,15.0
2024,8,109,Aurelia Águila Parra,1,1,5.0
2024,8,718,Aníbal Lledó Anaya,1,1,5.0
2024,8,441,Candelas Anglada Abad,1,1,4.0
2024,8,699,Carmela Pinilla Martorell,1,1,11.0
2024,8,246,Kike Reig,1,1,3.0
2024,8,738,Daniela Urrutia,1,1,4.0
2024,8,450,Azahar Ferrero Somoza,1,1,1.0
2024,8,10,Trini Gual Portillo,1,1,18.0
2024,8,728,Paola Núñez Torre,1,1,6.0
2024,8,271,Santos del Gelabert,1,1,18.0
2024,8,265,Nicanor Angulo-Vera,1,1,17.0
2024,8,263,Loreto Baños Castro,1,1,8.0
2024,8,761,Manola de Mir,1,1,5.0
2024,8,646,Nando Hernández Sierra,1,1,9.0
2024,8,785,Belen Leal Chamorro,1,1,16.0
2024,8,121,Piedad del Checa,1,1,16.0
2024,8,654,Carlito del Vicente,1,1,19.0
2024,8,723,Ofelia Esparza-Talavera,1,1,18.0
2024,8,427,Rosaura Pallarès-Arévalo,1,1,20.0
2024,8,638,Custodia Cantero Elías,1,1,1.0
2024,8,795,Antonia Parejo Company,1,1,8.0
2024,8,577,Néstor Azcona Huerta,1,1,1.0
2024,8,86,Pedro Trillo-Alvarado,1,1,12.0
2024,8,146,Pía Royo,1,1,9.0
2024,8,247,Teodosio Donoso Cuesta,1,1,9.0
2024,8,465,Guiomar Soria,1,1,19.0
2024,8,27,Esmeralda Aliaga Gallart,1,1,11.0
2024,8,70,Samuel Pazos,1,1,15.0
2024,8,64,Nacio Noguera Valderrama,1,1,6.0
2024,8,633,Aránzazu Sevillano Giménez,1,1,4.0
2024,8,226,Vilma Casas Barranco,1,1,17.0
2024,9,181,Griselda Rodriguez Ramón,5,5,8.8
2024,9,599,Tamara Portero-Leiva,4,4,11.75
2024,9,169,Loreto Lucas Ibarra,4,4,11.75
2024,9,685,Édgar Garriga Rivero,4,4,5.75
2024,9,604,Baldomero Domingo Vicens Juliá,4,4,12.75
2024,9,581,Cleto Mayoral Mascaró,3,3,4.0
2024,9,453,Epifanio Abril-Pedrero,3,3,9.67
2024,9,140,Onofre Cuenca Olmedo,3,3,12.33
2024,9,135,Leonor Pedro Olivé,3,3,4.0
2024,9,238,Feliciana Doménech Azcona,3,3,8.0
2024,9,690,Remigio Mur Egea,3,3,12.0
2024,9,759,Luis Ángel Cabanillas Correa,3,3,16.0
2024,9,501,Pilar del Amo,3,3,5.0
2024,9,490,Ligia Torrijos Simó,3,3,6.67
2024,9,264,Manuelita María Manuela Vallés Pomares,3,3,14.33
2024,9,174,Juan Francisco Alvarez Lledó,3,3,11.67
2024,9,247,Teodosio Donoso Cuesta,3,3,11.33
2024,9,383,Alma Uribe Campillo,3,3,10.33
2024,9,29,Evelia del Luís,3,3,11.33
2024,9,679,Severiano Losa Cabañas,3,3,14.0
2024,9,739,Venceslás Jordán Solís Verdú,3,3,7.33
2024,9,360,Marianela Osuna Vaquero,3,3,6.33
2024,9,656,Bibiana Sara Larrañaga Arranz,3,3,7.0
2024,9,692,Leire Ángeles Recio Boix,3,3,7.67
2024,9,246,Kike Reig,3,3,11.33
2024,9,381,Yésica de Villa,3,3,8.67
2024,9,538,Sebastián Tejero Aguirre,3,3,9.67
2024,9,738,Daniela Urrutia,3,3,18.0
2024,9,51,Julio de Torralba,3,3,9.67
2024,9,209,Ariel Palau Peinado,3,3,9.0
2024,9,531,Sabina Morell,2,2,18.0
2024,9,452,Aureliano Arce,2,2,18.0
2024,9,790,María Cerro Jerez,2,2,20.0
2024,9,629,Leandra Leal Olivares,2,2,16.5
2024,9,427,Rosaura Pallarès-Arévalo,2,2,9.5
2024,9,44,Dora Jáuregui Iniesta,2,2,16.5
2024,9,193,Begoña Ángeles Jover Correa,2,2,10.5
2024,9,624,Alicia del Lucas,2,2,10.5
2024,9,94,Soledad del Pinilla,2,2,13.5
2024,9,147,Benjamín Guardiola Prada,2,2,10.5
2024,9,184,Amador Valdés Laguna,2,2,8.0
2024,9,615,Cebrián Julián Díaz,2,2,8.5
2024,9,227,Susanita Román-Zabaleta,2,2,11.5
2024,9,242,Juliana Villaverde Baeza,2,2,9.5
2024,9,179,Jose Antonio Garmendia Muñoz,2,2,6.5
2024,9,500,Juan Luis Tristán Gascón Cobos,2,2,9.0
2024,9,23,Belen Gonzalez,2,2,14.5
2024,9,667,Magdalena Moya Puerta,2,2,13.5
2024,9,549,Alexandra Ródenas Figueras,2,2,18.0
2024,9,503,Berta Mercader Fajardo,2,2,18.0
2024,9,17,Manuelita Rivero Valls,2,2,14.0
2024,9,627,Che Frías-Salmerón,2,2,15.5
2024,9,2,Rogelio del Ramis,2,2,11.0
2024,9,379,Saturnino Andreu Palau,2,2,14.5
2024,9,606,Florentina Vaquero Lastra,2,2,9.0
2024,9,508,Bartolomé Nevado-Castellanos,2,2,6.5
2024,9,50,Fermín Gámez-Ródenas,2,2,12.0
2024,9,49,Celestino del Campoy,2,2,5.0
2024,9,556,Diego Conde Aragón,2,2,4.5
2024,9,420,Constanza Velázquez Sevilla,2,2,13.0
2024,9,273,Andrés Ojeda Falcón,2,2,10.0
2024,9,362,Calixta Sales,2,2,12.5
2024,9,717,Brígida Quintero,2,2,14.5
2024,9,579,Marino Torrecilla Sevilla,2,2,11.5
2024,9,368,Diana Suarez-Domínguez,2,2,10.0
2024,9,764,Adrián Coronado Duque,2,2,8.5
2024,9,126,Gaspar Lledó Hoyos,2,2,8.5
2024,9,233,Carmela Cuevas Ruano,2,2,4.5
2024,9,58,Rómulo del España,2,2,8.0
2024,9,114,Paco Sobrino Anguita,2,2,11.5
2024,9,371,María Dolores Ricart,2,1,18.0
2024,9,20,Edelmiro Riquelme Narváez,2,2,3.5
2024,9,90,Alex Revilla Herrera,2,2,15.0
2024,9,76,Ambrosio Reig Ferreras,2,2,17.5
2024,9,461,Gracia Lucena-Garcés,2,2,18.0
2024,9,338,Graciela Mariño Palomino,2,2,13.0
2024,9,575,Teresita Escribano Piñol,2,2,8.5
2024,9,478,Paco Vazquez-Esteve,2,2,8.0
2024,9,173,Rita Jordán Poza,2,2,7.0
2024,9,21,Conrado de Agullo,2,2,5.5
2024,9,512,Iker Ortega Fuster,2,2,14.5
2024,9,472,Guadalupe Villalonga-Macías,2,2,13.0
2024,9,571,Seve Echeverría Muro,2,2,8.5
2024,9,148,Marcio de Catalán,2,2,18.0
2024,9,109,Aurelia Águila Parra,2,2,7.5
2024,9,697,Eladio Andrés Felipe Bautista Cid,2,2,6.0
2024,9,491,Rosalía Cerdán-Priego,2,2,6.0
2024,9,168,José Casanovas Santamaría,2,2,6.5
2024,9,712,Sandra Falcó-Carbonell,2,2,6.0
2024,9,589,Ariadna Mendizábal Azcona,2,2,3.0
2024,9,625,Genoveva de Estevez,2,2,3.5
2024,9,515,Cebrián Acevedo Paredes,2,2,10.5
2024,9,78,Abilio Antón Águila,2,2,4.0
2024,9,71,Severo Abilio Lorenzo Silva,2,2,17.0
2024,9,493,Rosalía Leire Torre Cortés,2,2,10.0
2024,9,30,Lilia Serna,2,2,7.0
2024,9,9,Román Murcia Comas,2,2,6.0
2024,9,185,Fito del Marín,2,2,5.0
2024,9,618,Primitivo Belda Paz,2,2,5.5
2024,9,284,Victoriano Villar,2,2,16.5
2024,9,32,Eva Cózar Campos,2,2,18.0
2024,9,676,Josué Alfaro Recio,2,2,11.5
2024,9,127,Sancho Tovar Catalán,2,2,2.0
2024,9,687,Hilario del Tudela,2,2,16.5
2024,9,637,Sigfrido Figuerola Juan,2,2,15.0
2024,9,108,Jose Francisco Hurtado Ochoa,2,2,14.0
2024,9,294,Chus Aliaga Cervantes,2,2,16.0
2024,9,509,Valentina Gibert,2,2,16.0
2024,9,287,Juan Bautista Marqués Valls,2,2,14.5
2024,9,203,Herminia Andres Alonso,2,2,11.0
2024,9,779,Pepita Pinedo,2,2,10.0
2024,9,650,Adoración del Cortes,2,2,11.5
2024,9,397,Bruno Salvà-Llobet,2,2,8.0
2024,9,467,Roberto Molins Aparicio,2,2,18.5
2024,9,31,Susana Pallarès-Vicente,2,2,20.0
2024,9,570,Manuel Riera Pedro,2,2,14.5
2024,9,474,Emilio Régulo Prats Pinedo,2,2,4.5
2024,9,235,Baldomero Ugarte Revilla,2,2,14.5
2024,9,248,Bernardita Menendez,2,2,8.0
2024,9,292,Segismundo Cañellas-Ramis,2,2,17.5
2024,9,277,Isidora Gárate López,2,2,13.0
2024,9,626,Araceli Bartolomé Márquez,1,1,18.0
2024,9,222,Sol Granados,1,1,5.0
2024,9,536,Sandalio Benavente Andreu,1,1,9.0
2024,9,323,Angelino Amando Maestre Villalonga,1,1,20.0
2024,9,588,Manu de Ribera,1,1,12.0
2024,9,438,Gisela Odalys Casanovas Almagro,1,1,17.0
2024,9,526,Eli Oller Hoz,1,1,1.0
2024,9,399,Gala Calixta Jaén Pareja,1,1,17.0
2024,9,682,Concha Torrens Oliver,1,1,17.0
2024,9,496,Sofía Morera Carbó,1,1,1.0
2024,9,439,Azucena Fábregas Plana,1,1,12.0
2024,9,421,Lucio Manuel Pol,1,1,9.0
2024,9,454,Martín Gascón Blanca,1,1,11.0
2024,9,797,Guadalupe del Hernández,1,1,7.0
2024,9,654,Carlito del Vicente,1,1,7.0
2024,9,598,Luciano Cervantes-Boada,1,1,17.0
2024,9,735,Albert Lino Rueda Jordán,1,1,16.0
2024,9,669,Juliana de Cano,1,1,7.0
2024,9,539,Belén Valenzuela Monreal,1,1,6.0
2024,9,326,Borja de Quintana,1,1,5.0
2024,9,417,Emiliana Palomar,1,1,1.0
2024,9,66,Valentín Cadenas Riera,1,1,20.0
2024,9,352,Ruperto de Herrera,1,1,2.0
2024,9,529,Chus Moya Exposito,1,1,15.0
2024,9,706,Elisa Villalba-Pi,1,1,13.0
2024,9,267,Camilo de Gomila,1,1,19.0
2024,9,361,Bartolomé Rivas Lastra,1,1,19.0
2024,9,122,Carmela Orozco Batalla,1,1,14.0
2024,9,18,Itziar Royo Duran,1,1,7.0
2024,9,664,Delfina Caparrós Puga,1,1,14.0
2024,9,785,Belen Leal Chamorro,1,1,18.0
2024,9,377,Jordán Carvajal Caparrós,1,1,5.0
2024,9,401,José María de Tejada,1,1,18.0
2024,9,704,Gerónimo Alonso Palma,1,1,19.0
2024,9,325,Andrés Felipe Pablo Caro,1,1,2.0
2024,9,426,Duilio Vilanova Exposito,1,1,3.0
2024,9,548,Amílcar de Real,1,1,11.0
2024,9,710,Baltasar Carrillo-Garrido,1,1,11.0
2024,9,510,José Antonio Bravo Alarcón,1,1,5.0
2024,9,35,Olimpia Arnaiz Aller,1,1,13.0
2024,9,732,Dionisio Arrieta,1,1,19.0
2024,9,107,Lalo del Franch,1,1,3.0
2024,9,684,Saturnina Valentín Barrena,1,1,4.0
2024,9,513,Severiano Daza Mata,1,1,6.0
2024,9,514,Isidoro Lopez Canet,1,1,17.0
2024,9,616,Ariel Serra Palmer,1,1,1.0
2024,9,412,Febe del Marti,1,1,18.0
2024,9,180,Salvador Sotelo Zurita,1,1,4.0
2024,9,27,Esmeralda Aliaga Gallart,1,1,6.0
2024,9,602,Victoriano Aristides Pozo Juliá,1,1,13.0
2024,9,146,Pía Royo,1,1,2.0
2024,9,206,Martina Escalona Verdejo,1,1,20.0
2024,9,190,Cesar Gabriel Riba Vargas,1,1,15.0
2024,9,101,Anunciación Arana-Barragán,1,1,4.0
2024,9,86,Pedro Trillo-Alvarado,1,1,7.0
2024,9,609,María Jesús Ferrera,1,1,5.0
2024,9,715,Jaime Chema Carranza Canals,1,1,18.0
2024,9,617,Guadalupe Ropero Soler,1,1,2.0
2024,9,592,Pastora Giralt Talavera,1,1,3.0
2024,9,584,Florentina Pino-Canales,1,1,12.0
2024,9,305,Rosalina Eligia Ortiz Perera,1,1,5.0
2024,9,275,Pastora Catalina Higueras Palacios,1,1,19.0
2024,9,11,Estrella Tomás Larrea,1,1,9.0
2024,9,160,Alejandro Ovidio Herrero Peláez,1,1,20.0
2024,9,74,Yéssica Uría Guerra,1,1,9.0
2024,9,319,Guillermo Castilla Ordóñez,1,1,11.0
2024,9,344,Vidal Vara Arana,1,1,10.0
2024,9,175,Adora Márquez,1,1,13.0
2024,9,150,Reynaldo Balduino Peñalver Pont,1,1,3.0
2024,9,720,Ruben Edmundo Andres Rodríguez,1,1,3.0
2024,9,38,Clarisa Montero,1,1,1.0
2024,9,457,Celestino Mateu Vélez,1,1,3.0
2024,9,152,Adán Casals Cuadrado,1,1,16.0
2024,9,700,Araceli Iriarte,1,1,5.0
2024,9,621,Pía Torrents Silva,1,1,2.0
2024,9,559,Sebastián Gimeno,1,1,7.0
2024,9,121,Piedad del Checa,1,1,14.0
2024,9,159,Griselda Alarcón Sanjuan,1,1,3.0
2024,9,432,Victoriano Román Bello Martí,1,1,19.0
2024,9,573,Dani Salvà Miralles,1,1,18.0
2024,9,64,Nacio Noguera Valderrama,1,1,10.0
2024,9,240,Elisabet Santiago Prats,1,1,20.0
2024,9,605,Amando Seco Sales,1,1,2.0
2024,9,378,Bonifacio de Rivero,1,1,20.0
2024,9,756,Yolanda de Bueno,1,1,17.0
2024,9,435,Josefina Mateo Pinilla,1,1,16.0
2024,9,220,Anacleto Tomé,1,1,7.0
2024,9,191,Severino Miranda Cárdenas,1,1,10.0
2024,9,113,Lourdes Cornejo Estrada,1,1,6.0
2024,9,658,Eufemia Amo Barrio,1,1,6.0
2024,9,411,África Tejada Seco,1,1,8.0
2024,9,334,Rosa María Andres Mayol,1,1,16.0
2024,9,409,Fito Azorin Folch,1,1,20.0
2024,9,718,Aníbal Lledó Anaya,1,1,13.0
2024,9,382,Elpidio Azcona Ugarte,1,1,12.0
2024,9,436,Chus Torrent Tomé,1,1,20.0
2024,9,634,Reinaldo Aroca Casals,1,1,16.0
2024,9,566,Anselma Ramón-Pujol,1,1,14.0
2024,9,695,Aroa Salvà Moliner,1,1,5.0
2024,9,212,Elías Quirós Capdevila,1,1,8.0
2024,9,723,Ofelia Esparza-Talavera,1,1,14.0
2024,9,505,Maribel Mayol,1,1,10.0
2024,9,79,Ruth Iñiguez Barco,1,1,3.0
2024,9,523,José Manuel Fulgencio Mena Palacios,1,1,5.0
2024,9,545,Bibiana Balaguer Padilla,1,1,7.0
2024,9,572,Elías Lastra Quintero,1,1,4.0
2024,9,423,Albert Jimenez Echeverría,1,1,6.0
2024,9,714,Nidia Puig Díaz,1,1,14.0
2024,9,576,Graciano Sáez Riba,1,1,1.0
2024,9,464,Natalio Virgilio Haro Julián,1,1,2.0
2024,9,424,Joel Corral Pedro,1,1,3.0
2024,9,318,Francisco Pizarro Alvarez,1,1,5.0
2024,9,437,Bárbara Bauzà Rozas,1,1,6.0
2024,9,644,Nydia Esparza Rodríguez,1,1,8.0
2024,9,546,María Del Carmen Rubio-Peinado,1,1,10.0
2024,9,552,Angélica de Núñez,1,1,13.0
2024,9,748,Consuelo Sevillano,1,1,7.0
2024,9,154,Rosalía Cueto Rosa,1,1,9.0
2024,9,95,Lilia Tejedor Pont,1,1,17.0
2024,9,795,Antonia Parejo Company,1,1,1.0
2024,9,731,Lorenzo Puga Ojeda,1,1,17.0
2024,9,677,Blanca Prat Rivera,1,1,5.0
2024,9,422,Joaquina Carreras-Castilla,1,1,18.0
2024,9,772,Candelario Aliaga Ferreras,1,1,16.0
2024,9,170,Marcelino Nadal Mínguez,1,1,13.0
2024,9,375,Lorenzo Duran Iriarte,1,1,14.0
2024,9,93,Berta Tejedor Tolosa,1,1,18.0
2024,9,102,Alejandro Olmo Ribes,1,1,10.0
2024,9,43,Reyes Barros Bosch,1,1,9.0
2024,9,519,Joan Arcos Navas,1,1,14.0
2024,9,4,Demetrio Cristian Arranz Bravo,1,1,8.0
2024,9,751,Paca Martín Chico,1,1,18.0
2024,9,161,Soraya Luján Jordán,1,1,2.0
2024,9,636,Lorenzo Leandro Serrano Ródenas,1,1,5.0
2024,9,612,Berta de Valera,1,1,8.0
2024,9,241,Brígida Mariana Zabaleta Caparrós,1,1,11.0
2024,9,749,Jennifer Esteban Calvo,1,1,1.0
2024,9,263,Loreto Baños Castro,1,1,5.0
2024,9,132,Teodora Carrillo Marín,1,1,3.0
2024,9,776,Vinicio Gomez Cabello,1,1,19.0
2024,9,543,Angelita de Gallardo,1,1,19.0
2024,9,91,Liliana Castell Juliá,1,1,18.0
2024,9,431,Carmina del Cortes,1,1,17.0
2024,9,369,Remigio Ferrer Polo,1,1,17.0
2024,9,507,Amando Contreras Benitez,1,1,8.0
2024,9,24,Macario Valcárcel Barrena,1,1,8.0
2024,9,475,Etelvina Ropero Saura,1,1,13.0
2024,9,205,Angélica Delgado Guardiola,1,1,18.0
2024,9,67,Leonel Duarte Iglesia,1,1,1.0
2024,9,332,Ángela Ordóñez Solano,1,1,14.0
2024,9,482,Ernesto Cózar Ruano,1,1,12.0
2024,9,92,Ignacia Olalla Aranda Urrutia,1,1,13.0
2024,9,745,Julián Llano-Dávila,1,1,14.0
2024,9,198,Leocadio Contreras Lasa,1,1,17.0
2024,9,407,Enrique Bayo Garzón,1,1,4.0
2024,9,56,Ramona de Uría,1,1,5.0
2024,9,456,Josefa Piñeiro Barreda,1,1,8.0
2024,9,69,Leonel Torrents-Pedro,1,1,4.0
2024,9,343,Toribio Cuevas Bartolomé,1,1,4.0
2024,9,562,Rosa del Morata,1,1,8.0
2024,9,747,Nicolás Girón Campoy,1,1,20.0
2024,9,22,Magdalena Dueñas,1,1,1.0
2024,9,296,Poncio Duran,1,1,8.0
2024,9,83,Jose Ignacio Hervás Folch,1,1,1.0
2024,9,413,Marita Villalba Simó,1,1,14.0
2024,9,281,Elodia Diego-Alemany,1,1,4.0
2024,9,402,Máximo Carreras Pons,1,1,6.0
2024,9,333,Haydée Verdugo Valentín,1,1,14.0
2024,9,252,Flavio Calderon Sobrino,1,1,2.0
2024,9,98,José Antonio Luis Gisbert Salvà,1,1,17.0
2024,9,455,Espiridión Esparza,1,1,17.0
2024,9,176,Vidal Orozco Alsina,1,1,9.0
2024,9,506,Pánfilo Rozas Valle,1,1,4.0
2024,9,683,Octavio Barrio Romero,1,1,12.0
2024,9,696,Corona Escolano Vallés,1,1,18.0
2024,9,418,Manu Rodríguez Menendez,1,1,3.0
2024,9,498,Gerónimo Garay Azcona,1,1,7.0
2024,9,729,Cirino Edmundo Porta Garcés,1,1,20.0
2024,9,419,Agustina Alcalá,1,1,5.0
2024,9,394,Wilfredo Villa Zurita,1,1,11.0
2024,9,182,Faustino Belda Piñol,1,1,16.0
2024,9,218,Lucas Carrasco Porcel,1,1,20.0
2024,9,583,Gaspar Morera-Valderrama,1,1,16.0
2024,9,317,Leandro Morante Leal,1,1,14.0
2024,9,786,Agustina Arévalo Vallejo,1,1,17.0
2024,9,293,Edgardo Ribera Maldonado,1,1,19.0
2024,9,541,Guillermo Peñas Acedo,1,1,5.0
2024,9,587,Fabio Requena Tamayo,1,1,7.0
2024,9,775,Octavio de Robledo,1,1,19.0
2024,9,37,Luisa Segovia Tur,1,1,12.0
2024,9,359,Lorena Ramona Alsina Aguiló,1,1,15.0
2024,9,290,Fabricio del Román,1,1,2.0
2024,9,511,Montserrat Armas-Manrique,1,1,8.0
2024,9,468,Pili Alegre Roselló,1,1,17.0
2024,9,638,Custodia Cantero Elías,1,1,7.0
2024,9,796,Carlos Álvarez Jover,1,1,7.0
2024,9,376,Emilio Adadia Fábregas,1,1,2.0
2024,9,753,Santos Izaguirre Castro,1,1,19.0
2024,9,65,Gerardo Díez Belmonte,1,1,12.0
2024,9,52,Haydée Sedano Ramón,1,1,20.0
2024,9,224,María Del Carmen Jordana Cal Crespo,1,1,6.0
2024,9,131,Miguel Acuña Sierra,1,1,9.0
2024,9,601,Teodoro Peral,1,1,4.0
2024,9,681,María Carmen Santiago Gallardo,1,1,2.0
2024,9,763,Eligio Pascual Llano Hernandez,1,1,14.0
2024,9,460,Pacífica Hernández,1,1,6.0
2024,9,428,Hernando Quintero Hoyos,1,1,19.0
2024,9,652,Néstor Prats Nogués,1,1,9.0
2024,9,646,Nando Hernández Sierra,1,1,15.0
2024,9,540,Adán Pardo-Abellán,1,1,17.0
2024,9,192,Fátima Castelló Novoa,1,1,3.0
2024,9,62,Adoración Zaragoza Murcia,1,1,15.0
2024,9,143,Mirta Castrillo,1,1,19.0
2024,9,226,Vilma Casas Barranco,1,1,15.0
2024,9,272,Alex Ángel,1,1,12.0
2024,9,689,Amanda Pacheco Morata,1,1,19.0
2024,9,487,Carlos Ariño Gutierrez,1,1,20.0
2024,9,443,Jacobo Fabricio Laguna Cerdá,1,1,14.0
2024,9,458,Bartolomé Tormo Criado,1,1,2.0
2024,9,537,Maximiliano Jáuregui Tejedor,1,1,1.0
2024,9,14,María Del Carmen Colom Yuste,1,1,7.0
